full_name,country,country_code,longitude,latitude
"Rapid City, SD",United States,US,-103.315567,44.01364
"Olympia, WA",United States,US,-123.023734,46.98219
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"McMillan Island 6, British Columbia",Canada,CA,-122.579692,49.168705
"Yakima, WA",United States,US,-120.59824,46.55658
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Mattagami 71, Ontario",Canada,CA,-81.575438,47.792405
"South Dakota, USA",United States,US,-104.05774,42.479636
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Lafayette, IN",United States,US,-86.92488,40.339754
"St. John's, Newfoundland and Labrador",Canada,CA,-53.039678,47.330824
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Seattle, WA",United States,US,-122.436232,47.4953154
Parliament Hill,Canada,CA,-75.69824153816472,45.42379286919474
"Alberni-Clayoquot C, British Columbia",Canada,CA,-127.139459,48.683244
"Toppenish, WA",United States,US,-120.346421,46.356486
"Bend, OR",United States,US,-121.373464,43.9992252
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"Oshawa, Ontario",Canada,CA,-78.959206,43.614586
"Leduc County, Alberta",Canada,CA,-114.564099,53.046815
"Hanover, Ontario",Canada,CA,-81.043222,44.133295
"Spokane, WA",United States,US,-117.565226,47.5742
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Houston, TX",United States,US,-95.823268,29.522325
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Blue River,Canada,CA,-119.30731661690062,52.10937700673228
"Toppenish, WA",United States,US,-120.346421,46.356486
"Paradise, NV",United States,US,-115.2092535,35.984784
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
Scott Library - York University,Canada,CA,-79.50535384630977,43.77247341800577
"Seattle, WA",United States,US,-122.436232,47.4953154
"Lafayette, IN",United States,US,-86.92488,40.339754
"Atlanta, GA",United States,US,-84.576827,33.6475029
Different Booklist,Canada,CA,-79.410734,43.664126
"Chicago, IL",United States,US,-87.940033,41.644102
"McMillan Island 6, British Columbia",Canada,CA,-122.579692,49.168705
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Lac la Biche County, Alberta",Canada,CA,-112.800482,54.338844
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Squamish, British Columbia",Canada,CA,-123.260264,49.638739
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Skiatook, OK",United States,US,-96.0493458,36.347019
"Worthing, England",United Kingdom,GB,-0.4430536,50.804766
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Austin, TX",United States,US,-97.928935,30.127892
"Kotzebue, AK",United States,US,-162.6226332,66.837633
"North Dakota, USA",United States,US,-104.048915,45.935021
"St Paul, MN",United States,US,-93.207783,44.8907521
"Tacoma, WA",United States,US,-122.5622146,47.166863
"Poulsbo, WA",United States,US,-122.722929,47.7106301
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"North Ogden, UT",United States,US,-111.987476,41.283801
"Reno, NV",United States,US,-119.953849,39.350749
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Washington, USA",United States,US,-124.848975,45.543542
"North Little Rock, AR",United States,US,-92.352506,34.735212
"Redding, CA",United States,US,-122.452708,40.456935
"Spokane, WA",United States,US,-117.565226,47.5742
"Tucson, AZ",United States,US,-111.083219,32.057802
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Laurel Hollow, NY",United States,US,-73.494416,40.83702
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Cheney, WA",United States,US,-117.6076625,47.4653259
"North Carolina, USA",United States,US,-84.3219475,33.752879
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"London, Ontario",Canada,CA,-81.391247,42.824496
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Terrace, British Columbia",Canada,CA,-128.6647743,54.4253719
Honolulu Hale,United States,US,-157.8570396556461,21.305229120262023
"Salem, MA",United States,US,-70.950694,42.48393
"Sanborn, NY",United States,US,-78.891489,43.132166
"Division No. 18, Unorganized, Saskatchewan",Canada,CA,-110.006084,53.625536
"Washington, DC",United States,US,-77.119401,38.801826
Gambia,Gambia,GM,-16.8134292,13.0462323
"Orissa, India",India,IN,81.391502,17.810452
"Des Moines, WA",United States,US,-122.3357856,47.3403908
"Toppenish, WA",United States,US,-120.346421,46.356486
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Auburn, WA",United States,US,-122.2663975,47.257029
"Gresham, OR",United States,US,-122.498909,45.460886
"St Paul, MN",United States,US,-93.207783,44.8907521
"Alaska, USA",United States,US,-179.231086,51.175093
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Utah, USA",United States,US,-114.052999,36.997905
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Curve Lake First Nation 35, Ontario",Canada,CA,-78.380703,44.450444
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Cape Breton, Nova Scotia",Canada,CA,-60.812036,44.588424
"Peterborough, Ontario",Canada,CA,-78.3879942,44.252035
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Hillsboro, OR",United States,US,-123.011705,45.488124
"Reno, NV",United States,US,-119.953849,39.350749
"Tucson, AZ",United States,US,-111.083219,32.057802
"Admaston/Bromley, Ontario",Canada,CA,-77.046773,45.309365
"Sherburn In Elmet, England",United Kingdom,GB,-1.2632628,53.7859897
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"New Westminster, British Columbia",Canada,CA,-122.9599826,49.175445
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
Canada,Canada,CA,-141.5610942,41.676329
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Charlotte, NC",United States,US,-81.046876,35.001706
"Catoosa, OK",United States,US,-95.824058,36.152885
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Missoula, MT",United States,US,-114.1203252,46.780202
"Kansas City, MO",United States,US,-94.733122,38.868002
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Seattle, WA",United States,US,-122.436232,47.4953154
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Atlanta, GA",United States,US,-84.576827,33.6475029
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Pontevedra, Spain",Spain,ES,-8.6984109,42.3430948
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Nanaimo, British Columbia",Canada,CA,-124.064698,49.097301
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Natchitoches, LA",United States,US,-93.128629,31.718432
"Nanaimo Town 1, British Columbia",Canada,CA,-123.93094,49.146296
"Oro Valley, AZ",United States,US,-111.02149,32.357649
"Toppenish, WA",United States,US,-120.346421,46.356486
"Coquitlam, British Columbia",Canada,CA,-122.893434,49.219352
"Sherburn In Elmet, England",United Kingdom,GB,-1.2632628,53.7859897
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Manhattan, NY",United States,US,-74.026675,40.683935
"Washington, USA",United States,US,-124.848975,45.543542
"Pinegrove, MT",United States,US,-113.914559,46.871819
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
St Catherine's Residence,United States,US,-87.898575,43.04727
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Austin, TX",United States,US,-97.928935,30.127892
"Worthing, England",United Kingdom,GB,-0.4430536,50.804766
"Hay River Dene 1, Northwest Territories",Canada,CA,-115.836156,60.7329146
"Makakilo, HI",United States,US,-158.115354,21.332074
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Lawton, OK",United States,US,-98.527851,34.547508
"Washington, DC",United States,US,-77.119401,38.801826
Utah State Capitol,United States,US,-111.88820958137512,40.77757608514464
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Pontevedra, Spain",Spain,ES,-8.6984109,42.3430948
"Indian Brook 14, Nova Scotia",Canada,CA,-63.520064,45.0669994
"Bakersfield, CA",United States,US,-119.172179,35.255821
"Waterloo, Ontario",Canada,CA,-80.626184,43.432944
"Nanaimo, British Columbia",Canada,CA,-124.064698,49.097301
"Oro-Medonte, Ontario",Canada,CA,-79.799258,44.386368
"Chinle, AZ",United States,US,-109.6178017,36.134006
"New York, USA",United States,US,-79.76259,40.477383
"Brooklyn, NY",United States,US,-74.041878,40.570842
"Portland, OR",United States,US,-122.7900653,45.421863
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"East Missoula, MT",United States,US,-113.96381,46.8626377
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Houston, TX",United States,US,-95.823268,29.522325
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"Bratton, England",United Kingdom,GB,-2.131289,51.266498
"Santa Maria, CA",United States,US,-120.482386,34.875868
"Grover Beach, CA",United States,US,-120.638866,35.105487
"Huntington Beach, CA",United States,US,-118.082615,33.6289907
"Chinle, AZ",United States,US,-109.6178017,36.134006
"Willits, CA",United States,US,-123.3640065,39.376929
"Toppenish, WA",United States,US,-120.346421,46.356486
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Cedar Rapids, IA",United States,US,-91.7745785,41.886245
"Virginia Beach, VA",United States,US,-76.22808,36.672684
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"North Carolina, USA",United States,US,-84.3219475,33.752879
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Bakersfield, CA",United States,US,-119.172179,35.255821
"New York, USA",United States,US,-79.76259,40.477383
"West Warwick, RI",United States,US,-71.534441,41.661662
"Prince George, British Columbia",Canada,CA,-122.9009292,53.812891
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Arizona, USA",United States,US,-114.818269,31.3322463
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Skiatook, OK",United States,US,-96.0493458,36.347019
"Dallas, TX",United States,US,-96.977527,32.620678
"Manitou Rapids 11, Ontario",Canada,CA,-93.941245,48.63078
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Yakima, WA",United States,US,-120.59824,46.55658
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
Tucson Medical Center,United States,US,-110.87732106948512,32.25284599232027
"Mashpee Neck, MA",United States,US,-70.47247,41.596787
"Sherburn In Elmet, England",United Kingdom,GB,-1.2632628,53.7859897
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Plymouth, MA",United States,US,-70.758703,41.89106
Plymouth Rock,United States,US,-70.66210716962814,41.95807795023622
Coles Hill,United States,US,-70.66237649659116,41.95797917890233
"North Carolina, USA",United States,US,-84.3219475,33.752879
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"West Warwick, RI",United States,US,-71.534441,41.661662
"Nanaimo, British Columbia",Canada,CA,-124.064698,49.097301
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Tucson, AZ",United States,US,-111.083219,32.057802
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Auburn, WA",United States,US,-122.2663975,47.257029
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Chinle, AZ",United States,US,-109.6178017,36.134006
"Colorado, USA",United States,US,-109.060257,36.992427
"Penticton 1, British Columbia",Canada,CA,-119.777204,49.360678
"Tempe, AZ",United States,US,-111.979047,33.3199453
"Sherburn In Elmet, England",United Kingdom,GB,-1.2632628,53.7859897
"Riverview, New Brunswick",Canada,CA,-64.8915503,46.023277
"Toppenish, WA",United States,US,-120.346421,46.356486
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Burlington, Ontario",Canada,CA,-79.959313,43.286245
"Antwerp, Belgium",Belgium,BE,4.2180843,51.1434643
"Farmington, NM",United States,US,-108.2831009,36.705314
"Edinburgh, Scotland",United Kingdom,GB,-3.3285119,55.894729
"North Vancouver, British Columbia",Canada,CA,-123.102655,49.295539
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"North Dakota, USA",United States,US,-104.048915,45.935021
"Gimli, Manitoba",Canada,CA,-97.114709,50.506361
"Kenora, Unorganized, Ontario",Canada,CA,-95.155898,49.018778
"Guelph, Ontario",Canada,CA,-80.326879,43.473802
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Chisasibi, Québec",Canada,CA,-79.156144,53.525632
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Strathmore, Alberta",Canada,CA,-113.446914,51.015315
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Nanaimo, British Columbia",Canada,CA,-124.064698,49.097301
"Colorado Springs, CO",United States,US,-104.910562,38.741142
"Northern Sunrise County, Alberta",Canada,CA,-117.520108,55.635502
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Guadalupe, AZ",United States,US,-111.969841,33.356547
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Guelph, Ontario",Canada,CA,-80.326879,43.473802
Canada,Canada,CA,-141.5610942,41.676329
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Strathmore, Alberta",Canada,CA,-113.446914,51.015315
"Red Deer, Alberta",Canada,CA,-113.8968062,52.215426
Government House,Canada,CA,-52.70356198697719,47.57244456579423
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Port Alberni, British Columbia",Canada,CA,-124.85308,49.210907
"Red Deer, Alberta",Canada,CA,-113.8968062,52.215426
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"London, Ontario",Canada,CA,-81.391247,42.824496
"Greater Vancouver, British Columbia",Canada,CA,-123.738375,49.001921
Canada,Canada,CA,-141.5610942,41.676329
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
My Sister's Closet,Canada,CA,-123.1233610445338,49.27772000450216
"Waterhen 130, Saskatchewan",Canada,CA,-108.4742638,54.3108
"Langford, British Columbia",Canada,CA,-123.5748,48.402597
"Tsahaheh 1, British Columbia",Canada,CA,-124.887348,49.262879
"Sault Ste. Marie, Ontario",Canada,CA,-84.627477,46.452865
"Cullowhee, NC",United States,US,-83.200975,35.29043
"Antwerp, Belgium",Belgium,BE,4.2180843,51.1434643
"Alaska, USA",United States,US,-179.231086,51.175093
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Babydolls Tattoos,United States,US,-83.25372919719193,42.21214044265992
"California, USA",United States,US,-124.482003,32.528832
"Boston, MA",United States,US,-71.191421,42.227797
"West Melbourne, FL",United States,US,-80.7061029,28.03518
"Denver, CO",United States,US,-105.109815,39.614151
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Manhattan, NY",United States,US,-74.026675,40.683935
"Dallas, TX",United States,US,-96.977527,32.620678
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Sydney, New South Wales",Australia,AU,150.520928608,-34.1183470085
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Chicago, IL",United States,US,-87.940033,41.644102
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"St Petersburg, FL",United States,US,-82.758209,27.694323
"Peace River, Alberta",Canada,CA,-117.3605115,56.19563
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Colorado, USA",United States,US,-109.060257,36.992427
"North Carolina, USA",United States,US,-84.3219475,33.752879
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Dallas, TX",United States,US,-96.977527,32.620678
Arizona Capitol Times,United States,US,-112.099802,33.448937
"Northern Sunrise County, Alberta",Canada,CA,-117.520108,55.635502
"Waterloo, Ontario",Canada,CA,-80.626184,43.432944
"Yakima, WA",United States,US,-120.59824,46.55658
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"West Hollywood, CA",United States,US,-118.3959042,34.075963
"Las Vegas, NV",United States,US,-115.384091,36.129459
"Manitou Rapids 11, Ontario",Canada,CA,-93.941245,48.63078
"Peace River, Alberta",Canada,CA,-117.3605115,56.19563
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Durango, CO",United States,US,-107.9015995,37.2339641
"Philadelphia, PA",United States,US,-75.280284,39.871811
"Portland, OR",United States,US,-122.7900653,45.421863
Seattle Central College,United States,US,-122.3212167315364,47.61677075501596
"Northern Sunrise County, Alberta",Canada,CA,-117.520108,55.635502
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Caledon, Ontario",Canada,CA,-80.144179,43.67488
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Manhattan, NY",United States,US,-74.026675,40.683935
"Canmore, Alberta",Canada,CA,-115.432715,50.999886
"Grande Prairie, Alberta",Canada,CA,-118.905407,55.112457
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Fayetteville, NC",United States,US,-79.195342,34.936245
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Oregon, USA",United States,US,-124.703541,41.991795
"Edinburgh, Scotland",United Kingdom,GB,-3.3285119,55.894729
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
